[ELogType.LOGWARN], Constellation1_0_SAT_1, 2022-11-14 12:00:00, ModelOrbit: always_calculate not provided provided. Defaulting to False

[ELogType.LOGWARN], Constellation1_0_SAT_2, 2022-11-14 12:00:00, ModelOrbit: always_calculate not provided provided. Defaulting to False

>>> [MEC] ManagerParallel Initialized. Setting up AI...
>>> [MEC] Gemini Brain Initialized.
>>> [MEC] Setup Nodes called with 14 nodes.
>>> [MEC] Upgraded SatelliteBasic (ID 1) -> BRAZIL
>>> [MEC] Upgraded SatelliteBasic (ID 2) -> USA
[Running Sim]: Current step: 0
[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:30, NMA: Executing


[MEC T+90.0] New Task 5 (USA)
   ---> [AI] Assign to SAT 2
[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:01:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:10, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:10, NMA: Executing


[MEC T+130.0] New Task 6 (USA)
   ---> [AI] Assign to SAT 2
[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:15, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:15, NMA: Executing


[MEC T+135.0] New Task 7 (USA)
   ---> [AI] Assign to SAT 2
[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:20, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:25, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:30, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:30, NMA: Executing


[MEC T+150.0] New Task 8 (BRAZIL)
   ---> [AI] Assign to SAT 1
[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:35, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:40, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:45, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:50, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:02:55, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_4, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_5, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_6, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_7, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_8, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_9, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_10, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_11, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_12, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_13, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_14, 2022-11-14 12:03:00, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_1, 2022-11-14 12:03:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_SAT_2, 2022-11-14 12:03:05, NMA: Executing

[ELogType.LOGDEBUG], Constellation1_0_GS_3, 2022-11-14 12:03:05, NMA: Executing

